ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
924	"ENSG00000135976.16_1"	"ANKRD36"	chr2	+	97854823	97854852	97856714	97856743	97853065	97853138	97856845	97856918	924	0,0,0,0,0,0,0,0,0,0,0,0,0	0,32,225,0,0,0,0,0,0,0,3,0,0	0,3,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,0	178	178	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.5
928	"ENSG00000126822.16_2"	"PLEKHG3"	chr14	+	65195713	65195811	65196960	65197030	65194310	65194700	65197359	65197406	928	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,2,130,0,0,0	247	219	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,0.007,NA,NA,NA	0.997
931	"ENSG00000078369.17_1"	"GNB1"	chr1	-	1749275	1749314	1756835	1756938	1747194	1747301	1770628	1770677	931	9,223,0,82,0,0,0,0,7,0,6,0,0	36,107,0,0,0,0,0,0,9,0,0,3,0	1,0,0,0,0,0,0,22,0,1	0,0,0,0,0,5,88,15,0,0	252	188	1	1.0	0.157,0.609,NA,1.0,NA,NA,NA,NA,0.367,NA,1.0,0.0,NA	1.0,NA,NA,NA,NA,0.0,0.0,0.522,NA,1.0	0.018
933	"ENSG00000165568.17_1"	"AKR1E2"	chr10	+	4879650	4879773	4883976	4884049	4877866	4878001	4884612	4884696	933	0,0,0,0,0,0,0,0,0,1,0,0,0	0,100,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	272	222	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA	-0.5
955	"ENSG00000197971.14_2"	"MBP"	chr18	-	74697159	74697166	74700255	74700483	74696730	74696850	74700832	74700868	955	0,0,0,0,0,0,24,0,28,0,0,188,0	0,0,0,0,0,0,0,0,0,0,0,570,0	0,0,0,0,1,0,417,0,0,92	0,0,0,0,1,0,0,0,0,0	300	156	1	1.0	NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA,0.146,NA	NA,NA,NA,NA,0.342,NA,1.0,NA,NA,1.0	-0.065
956	"ENSG00000197971.14_2"	"MBP"	chr18	-	74697159	74697166	74700450	74700483	74696730	74696850	74700832	74700868	956	0,0,0,12,0,0,77,0,28,0,0,30,0	0,0,0,0,0,0,0,0,0,0,0,570,0	0,170,0,0,0,52,573,0,0,221	0,0,0,0,1,0,0,0,0,0	182	156	1	1.0	NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA,0.043,NA	NA,1.0,NA,NA,0.0,1.0,1.0,NA,NA,1.0	-0.039
961	"ENSG00000051382.8_1"	"PIK3CB"	chr3	-	138403466	138403645	138407716	138407816	138402519	138402629	138409841	138409985	961	0,40,0,0,0,0,0,0,0,0,0,0,0	0,76,0,0,0,86,0,0,0,0,0,0,2	0,0,0,0,0,0,26,0,0,0	124,0,0,0,0,0,4,0,0,0	249	300	1	1.0	NA,0.388,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0	0.0,NA,NA,NA,NA,NA,0.887,NA,NA,NA	-0.314
962	"ENSG00000051382.8_1"	"PIK3CB"	chr3	-	138423284	138423335	138426000	138426131	138417748	138417937	138431049	138431146	962	6,0,0,0,0,25,0,0,2,0,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,36,0,0,0	0,0,0,0,0,0,110,0,0,0	280	200	1	1.0	1.0,0.0,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.189,NA,NA,NA	0.561
967	"ENSG00000167578.17_2"	"RAB4B"	chr19	+	41289682	41289745	41289825	41289980	41286289	41286404	41292569	41292665	967	0,0,0,0,0,0,0,0,7,0,0,0,0	0,0,332,0,0,0,0,0,10,107,147,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,9,26,97,0,0	212	300	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,0.498,0.0,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA	0.124
972	"ENSG00000140945.16_2"	"CDH13"	chr16	+	83065614	83065823	83158989	83159106	82891966	82892078	83250949	83251102	972	2,67,0,0,0,0,0,1,0,0,0,0,0	0,18,0,1,0,0,0,0,0,0,1,0,0	2,0,0,0,0,0,14,0,0,0	0,0,0,0,0,1,58,0,0,0	300	266	1	1.0	1.0,0.767,NA,0.0,NA,NA,NA,1.0,NA,NA,0.0,NA,NA	1.0,NA,NA,NA,NA,0.0,0.176,NA,NA,NA	0.161
979	"ENSG00000168397.16_2"	"ATG4B"	chr2	+	242590678	242590750	242592926	242593025	242590424	242590526	242593960	242594062	979	0,0,0,0,0,0,0,0,14,6,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,3,0,173	0,10,0,0,0,83,0,0,59,0	221	248	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,0.0,NA,NA	NA,0.0,NA,NA,NA,0.0,NA,1.0,0.0,1.0	0.267
986	"ENSG00000129625.12_2"	"REEP5"	chr5	-	112222711	112222880	112238076	112238215	112213781	112214532	112256859	112256953	986	0,2,0,310,0,0,0,0,10,0,219,0,0	0,239,17,721,21,196,0,2,36,0,169,385,0	0,98,0,0,0,86,40,0,0,0	286,105,0,0,0,10,211,30,284,0	288	300	1	1.0	NA,0.009,0.0,0.309,0.0,0.0,NA,0.0,0.224,NA,0.574,0.0,NA	0.0,0.493,NA,NA,NA,0.9,0.165,0.0,0.0,NA	-0.136
994	"ENSG00000139220.16_2"	"PPFIA2"	chr12	-	81676788	81676818	81678019	81678082	81675035	81675229	81688613	81688814	994	1,54,0,0,0,0,0,0,0,0,0,0,0	0,0,0,144,0,0,0,0,0,0,0,0,0	0,251,0,0,0,79,0,0,65,0	0,0,0,0,0,0,0,0,0,0	212	179	1	1.0	1.0,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA	-0.333
995	"ENSG00000225484.6_2"	"NUTM2B-AS1"	chr10	-	81565794	81565878	81568514	81568588	81564240	81564283	81574368	81574472	995	0,66,0,0,0,0,0,0,0,0,10,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,63,0,0	223	233	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0
996	"ENSG00000132676.15_2"	"DAP3"	chr1	+	155686796	155686919	155691307	155691409	155679563	155679615	155695172	155695281	996	0,85,0,0,0,41,0,0,0,0,0,0,0	0,18,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	272	251	1	1.0	NA,0.813,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.094
997	"ENSG00000132676.15_2"	"DAP3"	chr1	+	155701734	155701824	155706736	155706854	155701146	155701206	155707947	155708320	997	0,0,0,190,0,0,0,0,0,0,0,0,0	0,0,0,0,0,7,0,0,0,0,0,12,0	0,0,0,0,0,0,0,0,0,0	213,1,0,0,0,0,61,0,144,0	239	267	1	1.0	NA,NA,NA,1.0,NA,0.0,NA,NA,NA,NA,NA,0.0,NA	0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA	0.333
1000	"ENSG00000120992.17_1"	"LYPLA1"	chr8	-	54975887	54975935	54978307	54978373	54974813	54974884	55013467	55013499	1000	0,44,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,35,0,0,0,0	215	197	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
1005	"ENSG00000058272.16_2"	"PPP1R12A"	chr12	-	80199371	80199548	80199945	80200113	80192273	80192364	80201005	80201110	1005	0,32,0,84,3,0,0,0,84,0,0,0,0	0,0,0,0,160,0,0,0,0,0,24,30,0	0,0,0,0,0,14,54,0,11,0	1,18,0,0,0,77,0,1,0,0	300	300	1	1.0	NA,1.0,NA,1.0,0.018,NA,NA,NA,1.0,NA,0.0,0.0,NA	0.0,0.0,NA,NA,NA,0.154,1.0,0.0,1.0,NA	0.144
1007	"ENSG00000149273.14_2"	"RPS3"	chr11	+	75113395	75113423	75115063	75115251	75112683	75112777	75115715	75115912	1007	0,0,399,0,0,0,0,0,0,0,0,0,0	0,50,0,0,1,0,0,139,46,51,122,466,0	0,0,0,0,0,0,0,100,0,0	221,305,0,3,0,33,159,2,168,0	177	300	1	1.0	NA,0.0,1.0,NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,NA	0.0,0.0,NA,0.0,NA,0.0,0.0,0.988,0.0,NA	-0.016
1008	"ENSG00000149273.14_2"	"RPS3"	chr11	+	75113395	75113490	75115063	75115251	75112683	75112777	75115715	75115912	1008	0,65,399,0,0,0,0,0,0,0,0,0,0	0,50,0,0,1,0,0,139,46,51,122,466,0	0,0,0,0,0,0,0,100,0,0	221,305,0,3,0,33,159,2,168,0	244	300	1	1.0	NA,0.615,1.0,NA,0.0,NA,NA,0.0,0.0,0.0,0.0,0.0,NA	0.0,0.0,NA,0.0,NA,0.0,0.0,0.984,0.0,NA	0.061
1010	"ENSG00000100239.15_2"	"PPP6R2"	chr22	+	50827414	50827540	50830295	50830444	50810500	50810579	50832321	50832564	1010	21,61,0,0,0,0,0,0,9,0,0,0,0	0,24,0,0,0,0,0,0,0,0,167,0,0	0,0,0,0,0,0,83,0,0,8	0,0,0,0,0,0,0,0,0,0	275	298	1	1.0	1.0,0.734,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,1.0	-0.317
1017	"ENSG00000257379.1_2"	"RP11-793H13.8"	chr12	+	53858543	53858636	53859715	53859757	53856276	53856351	53861004	53861312	1017	81,139,0,0,0,4,0,0,0,0,246,227,0	99,391,2,145,0,0,0,0,1,10,81,265,0	179,1,0,0,1,81,147,0,40,0	39,0,0,0,13,31,48,0,3,16	242	191	1	1.0	0.392,0.219,0.0,0.0,NA,1.0,NA,NA,0.0,0.0,0.706,0.403,NA	0.784,1.0,NA,NA,0.057,0.673,0.707,NA,0.913,0.0	-0.288
1025	"ENSG00000132639.12_2"	"SNAP25"	chr20	+	10273529	10273647	10273808	10273926	10265371	10265420	10277572	10277698	1025	15,364,0,0,0,2,0,129,15,0,404,431,0	9,1049,608,49,1,363,0,200,20,2,839,0,0	209,30,0,11,0,179,206,46,4,0	169,208,0,0,1,242,814,551,185,0	267	267	1	1.0	0.625,0.258,0.0,0.0,0.0,0.005,NA,0.392,0.429,0.0,0.325,1.0,NA	0.553,0.126,NA,1.0,0.0,0.425,0.202,0.077,0.021,NA	-0.025
1026	"ENSG00000177479.19_1"	"ARIH2"	chr3	+	48960180	48960244	48964894	48965246	48956253	48956431	48999044	48999112	1026	0,30,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	17,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,39,0,0,0	213	300	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.5
1027	"ENSG00000177479.19_1"	"ARIH2"	chr3	+	48960180	48960244	48982568	48982614	48956253	48956431	48999044	48999112	1027	0,30,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	17,0,0,0,0,0,0,0,0,0	0,46,0,0,0,0,20,0,0,0	213	195	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA	0.667
1028	"ENSG00000177479.19_1"	"ARIH2"	chr3	+	48960180	48960244	48999044	48999112	48956268	48956431	49002351	49002415	1028	0,30,0,0,0,0,0,0,0,0,0,0,0	0,32,0,325,0,0,0,0,0,0,97,0,0	17,0,0,0,0,0,0,0,0,0	0,45,0,0,0,0,0,0,0,0	213	217	1	1.0	NA,0.489,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.337
1029	"ENSG00000177479.19_1"	"ARIH2"	chr3	+	48962150	48962272	48964894	48965246	48960180	48960244	48999044	48999112	1029	3,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	141,0,0,0,0,53,0,0,0,0	0,0,0,0,0,0,39,0,0,0	271	300	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	0.333
1030	"ENSG00000177479.19_1"	"ARIH2"	chr3	+	48962150	48962272	48982414	48982614	48960180	48960244	48999044	48999112	1030	3,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	141,0,0,0,0,53,0,0,0,0	0,46,0,0,0,0,20,0,0,0	271	300	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,0.0,NA,NA,NA,1.0,0.0,NA,NA,NA	0.5
1031	"ENSG00000177479.19_1"	"ARIH2"	chr3	+	48962150	48962272	48982568	48982614	48960180	48960244	48999044	48999112	1031	3,31,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	141,0,0,0,0,53,0,0,0,0	0,46,0,0,0,0,20,0,0,0	271	195	1	1.0	1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,0.0,NA,NA,NA,1.0,0.0,NA,NA,NA	0.5
1057	"ENSG00000130244.12_2"	"FAM98C"	chr19	+	38895547	38895753	38895983	38896061	38894199	38894334	38896158	38896275	1057	0,2,0,0,0,0,0,0,0,0,3,0,0	0,0,0,0,0,0,0,0,0,0,946,0,1	0,0,0,0,0,56,203,0,0,0	0,85,0,0,0,0,199,0,0,0	300	227	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,0.0	NA,0.0,NA,NA,NA,1.0,0.436,NA,NA,NA	-0.145
1060	"ENSG00000204655.11_1"	"MOG"	chr6	+	29627095	29627443	29633928	29634042	29624986	29625074	29635419	29635440	1060	0,0,0,0,0,0,0,0,11,0,1,230,0	319,0,1,0,0,0,86,0,0,0,460,0,0	0,0,0,0,0,34,146,0,0,72	0,0,0,0,24,6,316,0,0,42	300	263	1	1.0	0.0,NA,0.0,NA,NA,NA,0.0,NA,1.0,NA,0.002,1.0,NA	NA,NA,NA,NA,0.0,0.832,0.288,NA,NA,0.6	-0.096
1073	"ENSG00000175662.17_1"	"TOM1L2"	chr17	-	17786018	17786177	17787947	17788082	17782940	17783057	17796974	17797124	1073	0,35,448,0,1,0,0,0,0,0,4,1,0	0,87,0,0,0,32,0,0,6,0,1,0,0	184,0,0,0,0,1,0,0,0,22	0,0,0,0,0,1,139,0,0,70	284	300	1	1.0	NA,0.298,1.0,NA,1.0,0.0,NA,NA,0.0,NA,0.809,1.0,NA	1.0,NA,NA,NA,NA,0.514,0.0,NA,NA,0.249	0.146
1074	"ENSG00000175662.17_1"	"TOM1L2"	chr17	-	17786018	17786177	17796974	17797124	17782940	17783057	17801909	17801988	1074	0,101,460,0,0,33,0,0,0,0,158,0,0	0,87,0,0,0,32,0,0,6,0,1,0,0	0,0,0,0,0,5,202,0,0,0	0,0,0,0,0,1,0,1,0,70	299	300	1	1.0	NA,0.538,1.0,NA,NA,0.509,NA,NA,0.0,NA,0.994,NA,NA	NA,NA,NA,NA,NA,0.834,1.0,0.0,NA,0.0	0.15
1076	"ENSG00000175662.17_1"	"TOM1L2"	chr17	-	17787947	17788082	17796974	17797124	17786018	17786177	17801909	17801988	1076	0,101,460,0,0,33,0,0,0,0,46,0,0	0,132,271,0,0,41,0,4,1,0,9,0,0	0,0,0,0,0,5,341,0,0,0	0,0,0,0,0,7,0,0,41,0	299	284	1	1.0	NA,0.421,0.617,NA,NA,0.433,NA,0.0,0.0,NA,0.829,NA,NA	NA,NA,NA,NA,NA,0.404,1.0,NA,0.0,NA	-0.085
1078	"ENSG00000135912.10_2"	"TTLL4"	chr2	+	219611725	219611917	219612012	219612095	219610877	219610954	219612319	219612448	1078	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,1,0	0,38,0,0,46,0,0,0,0,0	300	232	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,0.0,NA,NA,NA,1.0,NA	-0.333
1084	"ENSG00000177879.14_1"	"AP3S1"	chr5	+	115202366	115202458	115205713	115205825	115177177	115177803	115230783	115230855	1084	0,47,0,121,0,15,0,0,0,0,0,88,0	0,0,0,9,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,83,97,0,0,0	241	261	1	1.0	NA,1.0,NA,0.936,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.984
1087	"ENSG00000112339.14_2"	"HBS1L"	chr6	-	135360710	135360905	135363138	135363264	135323871	135323980	135371719	135371785	1087	0,11,0,0,0,0,0,0,0,0,10,0,0	0,63,0,0,196,0,0,0,0,0,0,0,0	0,0,0,0,0,37,0,0,0,0	351,0,0,0,0,0,0,0,0,0	275	300	1	1.0	NA,0.16,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA	0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.113
1106	"ENSG00000089169.14_2"	"RPH3A"	chr12	+	113229947	113230068	113266105	113266194	113089571	113089632	113274295	113274307	1106	0,0,0,0,0,0,0,0,0,0,0,184,0	0,51,0,0,0,216,0,0,0,0,286,0,0	0,0,0,0,0,0,0,0,0,0	0,617,0,0,0,19,0,261,0,0	270	238	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,1.0,NA	NA,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA	0.25
1109	"ENSG00000155511.17_1"	"GRIA1"	chr5	+	153174180	153174295	153175035	153175150	153149727	153149975	153181915	153182050	1109	0,11,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,4,0,0	0,0,0,0,0,0,9,0,0,0	0,0,0,0,0,0,0,0,0,0	264	264	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.5
1110	"ENSG00000122490.18_1"	"PQLC1"	chr18	-	77690227	77690311	77693968	77694022	77679183	77679400	77703328	77703462	1110	0,19,0,0,0,12,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0,83,0,0	0,0,0,0,0,56,4,0,0,0	0,0,0,0,0,136,12,0,0,0	203	233	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,0.027,NA,NA	NA,NA,NA,NA,NA,0.321,0.277,NA,NA,NA	0.377
1111	"ENSG00000175581.13_2"	"MRPL48"	chr11	+	73519357	73519395	73536752	73536841	73516071	73516124	73555851	73556021	1111	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,192,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	187	238	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.5
1118	"ENSG00000134333.13_2"	"LDHA"	chr11	+	18420977	18421095	18422383	18422557	18418365	18418515	18424386	18424560	1118	8,163,0,0,0,0,0,0,27,1,60,344,0	0,49,0,0,2,0,0,0,0,0,1,0,0	0,0,0,0,0,48,8,0,0,0	0,14,0,1,0,47,160,205,0,0	267	300	1	1.0	1.0,0.789,NA,NA,0.0,NA,NA,NA,1.0,1.0,0.985,1.0,NA	NA,0.0,NA,0.0,NA,0.534,0.053,0.0,NA,NA	0.707
1119	"ENSG00000198780.11_1"	"FAM169A"	chr5	-	74109664	74109844	74130250	74130422	74100980	74101109	74134789	74134875	1119	0,0,0,0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,79,0,0,0,0,0,0,0	0,0,0,0,0,15,0,0,0,0	0,0,0,0,0,113,0,0,0,404	300	300	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.117,NA,NA,NA,0.0	-0.059
1126	"ENSG00000071054.16_2"	"MAP4K4"	chr2	+	102477286	102477448	102480282	102480513	102476197	102476326	102481391	102481498	1126	0,238,0,0,0,0,0,0,2,0,151,0,0	98,0,0,0,0,0,0,0,0,0,0,166,0	0,0,0,0,0,6,0,3,76,0	0,0,0,0,0,1,4,0,0,316	300	300	1	1.0	0.0,1.0,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,0.0,NA	NA,NA,NA,NA,NA,0.857,0.0,1.0,1.0,0.0	0.029
1127	"ENSG00000140612.13_1"	"SEC11A"	chr15	-	85213955	85214013	85223943	85224063	85212774	85213300	85230855	85231005	1127	0,0,0,0,0,144,0,0,0,0,0,0,0	0,74,0,0,124,0,0,0,0,0,0,0,0	0,0,0,0,0,35,0,0,0,0	0,0,0,0,0,0,172,0,0,0	269	207	1	1.0	NA,0.0,NA,NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA	-0.167
1130	"ENSG00000067225.17_2"	"PKM"	chr15	-	72494794	72494961	72495362	72495529	72492814	72492996	72499068	72499221	1130	5,1024,0,274,1,0,0,0,35,0,998,3,0	6,116,0,0,4,0,0,0,0,1,437,0,0	8,647,0,0,2,319,81,80,0,0	0,4,0,0,13,0,10,0,0,0	300	300	1	1.0	0.455,0.898,NA,1.0,0.2,NA,NA,NA,1.0,0.0,0.695,1.0,NA	1.0,0.994,NA,NA,0.133,1.0,0.89,1.0,NA,NA	-0.18
1131	"ENSG00000033627.15_2"	"ATP6V0A1"	chr17	+	40620027	40620125	40622107	40622236	40618446	40618525	40629677	40629760	1131	0,166,1,0,18,0,0,206,27,0,97,0,0	0,200,0,0,0,1,0,9,0,0,280,157,0	0,0,0,0,0,1,12,0,85,1	94,0,0,0,0,0,207,0,0,0	247	278	1	1.0	NA,0.483,1.0,NA,1.0,0.0,NA,0.963,1.0,NA,0.281,0.0,NA	0.0,NA,NA,NA,NA,1.0,0.061,NA,1.0,1.0	-0.021
1136	"ENSG00000152256.13_2"	"PDK1"	chr2	+	173426947	173427019	173429230	173429415	173423435	173423577	173429705	173429801	1136	0,0,0,0,0,79,0,0,0,0,0,0,0	0,0,0,0,0,4,1,0,4,0,0,0,0	0,0,0,0,0,9,0,24,0,0	0,0,0,0,0,0,0,0,0,0	221	300	1	1.0	NA,NA,NA,NA,NA,0.964,0.0,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	-0.679
1139	"ENSG00000164253.13_2"	"WDR41"	chr5	-	76745584	76745685	76749641	76749753	76736637	76736822	76754886	76754949	1139	0,0,0,0,0,0,0,0,10,0,0,0,0	0,4,0,0,2,9,0,0,0,0,0,0,0	0,0,0,0,0,0,20,0,0,0	0,89,0,0,0,0,0,0,0,0	261	250	1	1.0	NA,0.0,NA,NA,0.0,0.0,NA,NA,1.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA	-0.25
1140	"ENSG00000145016.14_2"	"RUBCN"	chr3	-	197423824	197423920	197426057	197426102	197422736	197422852	197427483	197428017	1140	0,0,0,0,0,0,0,0,0,0,6,0,0	0,4,0,0,0,0,0,0,0,0,383,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0	194	245	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.009
1154	"ENSG00000111275.12_2"	"ALDH2"	chr12	+	112220961	112221102	112223070	112223150	112219721	112219826	112227626	112227738	1154	0,0,0,0,0,220,0,0,0,0,0,0,0	14,182,0,567,0,149,0,0,0,0,151,0,0	53,0,0,0,0,0,0,0,137,0	0,0,0,0,0,0,0,0,0,0	290	229	1	1.0	0.0,0.0,NA,0.0,NA,0.538,NA,NA,NA,NA,0.0,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.892
1162	"ENSG00000008838.18_2"	"MED24"	chr17	-	38191974	38192048	38192368	38192407	38191369	38191602	38209550	38209633	1162	1,71,146,0,0,0,0,0,0,0,1,0,0	16,0,0,0,0,0,0,35,0,0,0,0,0	0,0,0,0,0,18,0,0,0,0	0,257,0,0,0,9,0,0,0,0	188	223	1	1.0	0.069,1.0,1.0,NA,NA,NA,NA,0.0,NA,NA,1.0,NA,NA	NA,0.0,NA,NA,NA,0.703,NA,NA,NA,NA	0.262
1165	"ENSG00000258644.5_2"	"SYNJ2BP-COX16"	chr14	-	70809374	70809446	70839749	70839848	70795890	70795953	70842392	70842488	1165	0,28,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,21,0,0,58,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,28,0,0,0,0	248	221	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA	0.302
1170	"ENSG00000129255.15_2"	"MPDU1"	chr17	+	7490009	7490156	7490216	7490335	7489263	7489396	7490478	7490589	1170	0,0,0,0,0,0,0,0,0,0,0,0,0	3,93,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,44,0,0,0,0	0,0,0,0,0,8,0,0,0,0	296	268	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.833,NA,NA,NA,NA	-0.833
1171	"ENSG00000074657.13_2"	"ZNF532"	chr18	+	56606676	56606853	56615298	56615461	56601664	56601846	56620749	56621031	1171	60,0,0,0,0,169,0,0,0,0,242,0,0	0,7,344,0,0,0,0,0,0,10,0,10,0	0,0,0,0,0,46,480,0,20,120	0,0,0,0,21,15,29,1,0,0	300	300	1	1.0	1.0,0.0,0.0,NA,NA,1.0,NA,NA,NA,0.0,1.0,0.0,NA	NA,NA,NA,NA,0.0,0.754,0.943,0.0,1.0,1.0	-0.188
