ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6150	"ENSG00000151276.23_2"	"MAGI1"	chr3	-	65455957	65456162	65455957	65456159	65464266	65464473	6150	0,0,0,0,0,0,0,0,0,0,0,0,0	0,8,0,0,0,37,0,0,2,0,76,0,0	0,0,0,0,0,0,26,0,0,0	0,0,0,0,0,77,33,0,20,0	152	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.437,NA,0.0,NA	-0.146
6159	"ENSG00000178761.14_1"	"FAM219B"	chr15	-	75194944	75195127	75194944	75195124	75197004	75197053	6159	88,90,0,0,0,0,0,0,0,0,225,0,0	0,65,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,75,36,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	1.0,0.577,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.141
6166	"ENSG00000137941.16_2"	"TTLL7"	chr1	-	84372011	84372206	84372011	84372146	84373138	84373344	6166	0,0,0,0,0,0,0,0,0,0,1,572,0	0,323,0,403,0,171,2,1,0,75,421,991,0	0,0,0,0,0,52,15,0,0,88	0,0,0,1,2,0,270,0,17,307	209	150	1	1.0	NA,0.0,NA,0.0,NA,0.0,0.0,0.0,NA,0.0,0.002,0.293,NA	NA,NA,NA,0.0,0.0,1.0,0.038,NA,0.0,0.171	-0.165
6187	"ENSG00000115109.13_1"	"EPB41L5"	chr2	+	120925452	120925583	120925455	120925583	120925041	120925083	6187	0,0,0,0,0,0,0,0,24,0,1,0,0	0,58,0,0,0,0,0,0,0,0,176,0,0	0,0,0,0,0,6,0,0,0,0	0,330,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,0.006,NA,NA	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA	-0.165
6191	"ENSG00000197746.13_1"	"PSAP"	chr10	-	73581632	73581773	73581632	73581764	73585593	73585650	6191	0,44,0,0,0,0,0,0,0,0,0,0,0	42,71,0,0,0,80,0,0,0,0,0,0,2	1,0,0,0,0,0,2,0,0,0	0,0,0,0,0,30,136,0,0,0	158	150	1	1.0	0.0,0.37,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0	1.0,NA,NA,NA,NA,0.0,0.014,NA,NA,NA	-0.246
6193	"ENSG00000161526.14_2"	"SAP30BP"	chr17	+	73701690	73702172	73702087	73702172	73700835	73700894	6193	0,138,0,0,0,0,0,0,0,1,0,0,0	0,24,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,9,0,12,0,0,0	0,0,0,0,0,0,0,86,0,0	300	150	1	1.0	NA,0.742,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,1.0,0.0,NA,NA	0.204
6201	"ENSG00000119688.20_2"	"ABCD4"	chr14	-	74759856	74760013	74759856	74759951	74761850	74761901	6201	0,50,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,14	211	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	1.0
6205	"ENSG00000126012.11_2"	"KDM5C"	chrX	-	53246324	53246459	53246324	53246456	53246977	53247148	6205	0,14,0,5,0,0,0,0,0,4,138,9,0	0,0,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,0,168,15,3,24	0,0,0,0,0,0,0,0,13,0	152	150	1	1.0	NA,1.0,NA,1.0,NA,0.0,NA,NA,NA,1.0,1.0,1.0,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,0.185,1.0	0.037
6210	"ENSG00000166946.13_2"	"CCNDBP1"	chr15	+	43486278	43486659	43486612	43486659	43484940	43485001	6210	0,0,0,0,0,0,0,0,0,0,0,272,0	0,111,0,0,0,24,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,69,2,0,0,0	300	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.333
6245	"ENSG00000173744.17_2"	"AGFG1"	chr2	+	228418419	228418511	228418425	228418511	228416674	228416833	6245	0,0,0,0,0,0,0,0,18,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,31,0,351,57,0	0,0,0,0,0,0,6,0,0,0	155	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,1.0,1.0,NA	0.25
6260	"ENSG00000164924.17_2"	"YWHAZ"	chr8	-	101936362	101936550	101936362	101936526	101937143	101937267	6260	0,1,0,0,0,0,0,0,0,0,0,0,0	6,1426,354,488,0,164,1,0,128,615,312,1,0	0,0,0,0,0,0,0,0,0,0	0,296,0,0,0,314,660,207,0,0	173	150	1	1.0	0.0,0.001,0.0,0.0,NA,0.0,0.0,NA,0.0,0.0,0.0,0.0,NA	NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA	0.0
6288	"ENSG00000003147.17_1"	"ICA1"	chr7	-	8272219	8272385	8272219	8272382	8275539	8275635	6288	0,45,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,74,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,46,0,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
6293	"ENSG00000078687.17_2"	"TNRC6C"	chr17	+	76073241	76073415	76073265	76073415	76071216	76071359	6293	0,0,0,0,0,0,0,0,0,0,0,0,0	0,24,0,0,0,0,0,0,0,0,0,0,0	324,0,0,0,0,0,0,0,0,0	7,0,0,0,0,0,0,0,8,0	173	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.976,NA,NA,NA,NA,NA,NA,NA,0.0,NA	-0.488
6296	"ENSG00000131467.10_1"	"PSME3"	chr17	+	40990708	40990816	40990747	40990816	40990109	40990222	6296	0,0,0,0,0,0,0,0,20,0,0,0,0	0,95,0,0,0,0,0,102,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,139,0,0,0,0,0,5,0,0	188	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA	0.333
6314	"ENSG00000058404.19_1"	"CAMK2B"	chr7	-	44274237	44274278	44274237	44274275	44280305	44280348	6314	0,13,0,0,0,0,0,0,0,0,0,0,0	0,0,0,8,0,0,0,0,0,0,0,0,0	0,0,0,15,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA	-0.5
6316	"ENSG00000113758.13_2"	"DBN1"	chr5	-	176895108	176895221	176895108	176895218	176895844	176895900	6316	0,0,0,0,0,0,0,0,1,0,1,0,0	0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,1,1,2,47,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,NA	-0.333
6324	"ENSG00000083896.12_2"	"YTHDC1"	chr4	-	69184407	69184471	69184407	69184447	69184543	69184580	6324	0,9,0,0,0,63,0,0,51,0,0,0,0	0,7,0,0,0,0,0,0,38,0,684,0,0	0,0,0,0,0,22,0,0,0,0	156,0,0,0,0,0,0,0,0,0	173	150	1	1.0	NA,0.527,NA,NA,NA,1.0,NA,NA,0.538,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	0.016
6342	"ENSG00000113231.13_2"	"PDE8B"	chr5	+	76627170	76627284	76627226	76627284	76624822	76624882	6342	0,0,0,0,0,0,0,0,0,0,0,0,0	2,57,0,0,0,0,0,0,25,0,2,0,0	0,0,0,0,0,0,0,1,0,0	277,323,0,0,0,5,69,55,156,0	205	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	0.0,0.0,NA,NA,NA,0.0,0.0,0.013,0.0,NA	-0.002
6343	"ENSG00000151572.16_2"	"ANO4"	chr12	+	101368560	101368667	101368622	101368667	101365083	101365184	6343	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,307,0,0	0,0,0,0,0,0,0,0,217,0	0,0,0,0,0,36,0,0,2,0	211	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,0.987,NA	-0.493
6379	"ENSG00000063241.7_2"	"ISOC2"	chr19	-	55966626	55966745	55966626	55966697	55967002	55967212	6379	0,0,0,0,0,0,0,0,0,0,0,0,0	0,91,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,36,0,0,1,0	0,0,0,0,0,0,3,0,0,0	197	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,0.0,NA,1.0,NA	-0.667
6384	"ENSG00000072778.19_1"	"ACADVL"	chr17	+	7127798	7127871	7127802	7127871	7127639	7127712	6384	14,6,237,0,0,218,0,0,19,0,136,172,1	0,0,0,0,0,0,0,0,0,0,0,0,0	90,67,0,0,0,0,0,0,60,30	0,0,0,0,0,33,0,0,0,0	153	150	1	1.0	1.0,1.0,1.0,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,1.0	1.0,1.0,NA,NA,NA,0.0,NA,NA,1.0,1.0	0.2
6385	"ENSG00000116641.17_2"	"DOCK7"	chr1	-	62953068	62953123	62953068	62953083	62954604	62954736	6385	0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,202,0	0,0,0,0,0,0,0,32,0,0	189	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,1.0,NA	-0.5
6398	"ENSG00000107551.20_2"	"RASSF4"	chr10	+	45479388	45479561	45479469	45479561	45477968	45478111	6398	0,0,0,0,0,0,0,0,0,0,226,0,0	30,21,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,8,64,0,0,0	230	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.333
6401	"ENSG00000164164.15_1"	"OTUD4"	chr4	-	146076720	146076838	146076720	146076835	146077087	146077148	6401	0,124,0,0,0,42,0,0,0,0,206,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,159,0	0,0,0,0,0,62,0,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	0.5
6421	"ENSG00000117616.17_2"	"RSRP1"	chr1	-	25570040	25570715	25570040	25570124	25571640	25571792	6421	163,197,0,18,0,86,0,0,81,0,23,414,0	0,0,0,0,0,0,0,0,0,0,0,413,0	0,19,0,0,0,40,0,0,2,54	0,0,0,0,0,0,0,4,0,0	300	150	1	1.0	1.0,1.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,0.334,NA	NA,1.0,NA,NA,NA,1.0,NA,0.0,1.0,1.0	0.105
6422	"ENSG00000138640.14_2"	"FAM13A"	chr4	-	89679904	89680315	89679904	89680052	89688703	89688746	6422	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,19,0,0,1,0	0,0,0,0,0,0,0,37,0,0	296,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.5
6444	"ENSG00000157450.15_2"	"RNF111"	chr15	+	59376300	59376453	59376327	59376453	59373134	59373483	6444	0,57,0,0,0,0,0,0,0,0,0,0,0	0,96,0,0,0,19,0,0,18,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	176	150	1	1.0	NA,0.336,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.112
6449	"ENSG00000153827.13_2"	"TRIP12"	chr2	-	230670445	230670599	230670445	230670518	230672423	230672580	6449	0,73,0,0,0,0,0,0,0,0,0,417,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,140,0,10,103,0	0,0,0,0,0,1,0,0,81,0	230	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.989,NA,1.0,0.453,NA	0.186
6455	"ENSG00000197603.13_2"	"C5orf42"	chr5	-	37157771	37157970	37157771	37157916	37158325	37158447	6455	0,96,0,0,0,0,0,0,0,81,6,4,22	0,29,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,14,44,0,0,0	0,0,0,0,0,0,0,0,0,0	203	150	1	1.0	NA,0.71,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0	NA,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA	-0.058
6458	"ENSG00000179820.15_2"	"MYADM"	chr19	+	54372943	54373092	54373007	54373092	54371136	54371197	6458	0,23,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	213	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
6469	"ENSG00000050438.16_1"	"SLC4A8"	chr12	+	51844425	51844806	51844659	51844806	51834491	51834573	6469	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,146,0,0,0,0,27,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,214,0,0,0	300	150	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.333
6470	"ENSG00000147642.16_2"	"SYBU"	chr8	-	110654956	110655161	110654956	110655158	110656864	110656945	6470	0,106,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,114,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
6474	"ENSG00000107959.15_2"	"PITRM1"	chr10	-	3185580	3185923	3185580	3185693	3186483	3186558	6474	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,104,0,486,35,0,0,0,0	0,0,0,0,0,66,0,0,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
6475	"ENSG00000135525.18_2"	"MAP7"	chr6	-	136693638	136693787	136693638	136693763	136698892	136699006	6475	0,0,0,0,0,0,0,0,0,0,72,0,0	1,0,0,0,0,0,0,0,0,0,0,1,0	13,0,0,0,0,0,0,0,0,0	0,0,0,0,0,33,0,0,0,0	173	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA	-0.167
6506	"ENSG00000177981.10_2"	"ASB8"	chr12	-	48547150	48547312	48547150	48547308	48551241	48551285	6506	0,38,5,96,0,0,0,0,21,0,0,0,0	0,0,0,0,0,0,0,0,0,0,309,0,0	0,0,0,0,0,26,0,0,0,0	0,0,0,0,0,0,0,0,0,0	153	150	1	1.0	NA,1.0,1.0,1.0,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.2
6509	"ENSG00000198176.12_1"	"TFDP1"	chr13	+	114291934	114292211	114292132	114292211	114290848	114291015	6509	0,0,0,0,0,0,0,0,86,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	300	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA	1.0
6515	"ENSG00000124357.12_1"	"NAGK"	chr2	+	71299955	71300724	71300611	71300724	71299770	71299881	6515	0,36,0,0,0,0,0,0,0,0,16,0,0	0,2,0,0,0,0,0,0,23,0,311,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,49,16,0,0,0	300	150	1	1.0	NA,0.9,NA,NA,NA,NA,NA,NA,0.0,NA,0.025,NA,NA	NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA	0.308
6518	"ENSG00000100908.13_1"	"EMC9"	chr14	-	24608753	24608998	24608753	24608823	24610097	24610174	6518	0,24,0,0,0,0,0,0,0,0,5,457,0	0,0,0,0,0,0,0,0,5,0,0,0,0	0,0,0,0,0,0,0,60,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,1.0,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.25
6519	"ENSG00000100908.13_1"	"EMC9"	chr14	-	24608753	24609025	24608753	24608823	24610097	24610174	6519	0,24,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,5,0,0,0,0	0,0,0,0,0,0,0,60,0,0	0,0,0,0,0,0,0,0,0,0	300	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.5
6526	"ENSG00000167281.18_2"	"RBFOX3"	chr17	-	77092734	77092915	77092734	77092774	77093373	77093506	6526	0,0,0,0,0,0,0,0,21,0,0,0,0	0,105,0,0,0,294,0,0,0,0,0,0,0	0,95,0,0,0,0,204,0,5,0	0,0,0,0,0,0,0,3,7,0	290	150	1	1.0	NA,0.0,NA,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,1.0,0.0,0.27,NA	-0.234
6527	"ENSG00000167281.18_2"	"RBFOX3"	chr17	-	77102732	77102870	77102732	77102867	77111575	77111830	6527	0,183,0,0,0,0,0,0,4,0,101,0,0	0,8,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,20,2,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,0.958,NA,NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.014
6539	"ENSG00000198231.12_2"	"DDX42"	chr17	+	61882403	61882535	61882430	61882535	61877827	61877977	6539	0,43,0,0,0,0,0,0,0,0,0,0,0	0,267,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,50,0,0,0,173	176	150	1	1.0	NA,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,0.0	0.121
6544	"ENSG00000157540.19_2"	"DYRK1A"	chr21	+	38850482	38850602	38850509	38850602	38844985	38845182	6544	0,69,0,1,0,0,0,0,0,0,0,0,0	0,0,0,26,0,472,1,0,2,0,0,646,0	0,0,0,0,0,0,221,0,0,0	0,0,0,0,0,0,92,0,1,0	176	150	1	1.0	NA,1.0,NA,0.032,NA,0.0,0.0,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,0.672,NA,0.0,NA	-0.164
6550	"ENSG00000184182.18_2"	"UBE2F"	chr2	+	238925174	238925275	238925207	238925275	238903385	238903451	6550	0,0,0,0,0,0,0,0,0,0,0,0,0	16,0,0,0,0,0,0,0,24,0,135,0,0	0,0,0,0,0,0,0,0,0,109	0,0,0,0,0,0,0,0,0,0	182	150	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-1.0
6551	"ENSG00000168066.20_2"	"SF1"	chr11	-	64532077	64533627	64532077	64532990	64534371	64534551	6551	23,69,108,0,0,6,0,366,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,5,0,0,0,15,18,0,4,0	0,0,0,0,0,0,113,0,1,0	300	150	1	1.0	1.0,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,1.0,0.074,NA,0.667,NA	0.315
6552	"ENSG00000168066.20_2"	"SF1"	chr11	-	64534663	64534723	64534663	64534718	64535042	64535316	6552	0,0,420,0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,0,0,0,0,0,0,0,0	20,37,0,0,12,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	154	150	1	1.0	NA,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	1.0,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA	-0.5
6559	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42931333	42931458	42931336	42931458	42924915	42924974	6559	0,49,0,0,0,0,0,0,0,0,0,81,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	5,0,0,1,0,15,13,0,0,0	152	150	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	0.0,NA,NA,0.0,NA,0.0,0.0,NA,NA,NA	1.0
6570	"ENSG00000170776.20_2"	"AKAP13"	chr15	+	86253809	86253876	86253812	86253876	86251249	86251317	6570	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,186,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	152	150	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-1.0
6571	"ENSG00000154027.18_2"	"AK5"	chr1	+	77759477	77759645	77759549	77759645	77752625	77752812	6571	5,213,0,20,20,0,0,0,36,0,0,1,1	0,0,0,0,0,0,3,0,0,0,0,6,0	96,45,0,0,0,26,652,0,0,0	0,0,0,0,0,0,0,0,0,0	221	150	1	1.0	1.0,1.0,NA,1.0,1.0,NA,0.0,NA,1.0,NA,NA,0.102,1.0	1.0,1.0,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.237
6572	"ENSG00000136631.12_2"	"VPS45"	chr1	+	150053423	150053558	150053488	150053558	150049746	150049857	6572	0,27,0,0,0,118,0,0,0,0,0,405,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,3,0,0,3,0,0	0,0,0,0,0,0,0,0,127,0	214	150	1	1.0	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,0.0,NA	0.333
6594	"ENSG00000135472.8_1"	"FAIM2"	chr12	-	50291301	50291384	50291301	50291366	50291769	50291873	6594	0,0,0,0,0,0,0,0,18,0,0,0,0	12,59,0,0,0,52,0,0,41,0,56,0,147	0,0,0,0,0,0,0,0,0,0	66,28,0,0,0,206,1008,0,175,0	167	150	1	1.0	0.0,0.0,NA,NA,NA,0.0,NA,NA,0.283,NA,0.0,NA,0.0	0.0,0.0,NA,NA,NA,0.0,0.0,NA,0.0,NA	0.047
6599	"ENSG00000175197.11_2"	"DDIT3"	chr12	-	57911051	57911378	57911051	57911221	57911488	57911536	6599	0,0,0,9,0,0,0,0,0,0,0,0,0	0,41,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,0,0,0,0	300	150	1	1.0	NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
6614	"ENSG00000135454.13_1"	"B4GALNT1"	chr12	-	58022830	58022957	58022830	58022929	58023934	58024115	6614	13,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,24,0,0,0,0	0,0,0,0,0,0,0,0,5,1	0,0,0,0,1,28,0,0,0,0	177	150	1	1.0	1.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,0.0,0.0,NA,NA,1.0,1.0	0.0
6646	"ENSG00000133997.11_2"	"MED6"	chr14	-	71059596	71059726	71059596	71059705	71060012	71060095	6646	0,0,0,0,0,0,0,0,0,0,0,0,0	44,12,0,0,0,0,0,0,2,0,0,0,0	0,120,0,0,0,0,0,0,0,0	0,4,0,0,0,2,0,0,0,0	170	150	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,0.964,NA,NA,NA,0.0,NA,NA,NA,NA	-0.482
6669	"ENSG00000111667.13_1"	"USP5"	chr12	+	6972308	6972541	6972349	6972541	6971633	6971722	6669	0,0,0,0,0,0,0,0,0,0,0,0,0	0,105,0,0,0,0,0,0,34,0,0,1,0	0,0,0,0,1,0,0,0,0,0	1,0,0,0,0,30,0,0,0,0	190	150	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	0.0,NA,NA,NA,1.0,0.0,NA,NA,NA,NA	-0.333
6676	"ENSG00000125124.11_2"	"BBS2"	chr16	-	56532348	56532608	56532348	56532480	56533689	56533819	6676	0,21,15,238,0,125,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,3,131,0,0,0	0,0,0,0,10,40,0,0,0,0	0,0,0,0,0,0,4,0,0,0	277	150	1	1.0	NA,1.0,1.0,1.0,NA,1.0,NA,NA,0.0,0.0,NA,NA,NA	NA,NA,NA,NA,1.0,1.0,0.0,NA,NA,NA	0.0
6679	"ENSG00000198301.11_2"	"SDAD1"	chr4	-	76902524	76902698	76902524	76902623	76903085	76903190	6679	0,0,0,0,0,201,0,0,0,0,0,0,0	0,34,0,0,0,0,0,0,17,0,0,0,0	0,3,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	224	150	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,0.0,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.667
