ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2767	"ENSG00000215788.9_2"	"TNFRSF25"	chr1	-	6522922	6523030	6523131	6523187	6522688	6522726	6524434	6524513	2767	0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0	0,0,0,26,0,0,0,78,0,10,11,0,0,47,0,0,0,0,0,0,2,0,2,33	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0	0,74,0,0,68,0,0,59,0,42,0,0,0,0,0,0,112,0,0,0	205	257	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.243,NA,0.0,0.0,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,0.0,NA,0.0,0.0	NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,0.029,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	-0.033
2771	"ENSG00000158062.20_2"	"UBXN11"	chr1	-	26620695	26620822	26623409	26623486	26612313	26612528	26623917	26623972	2771	127,0,0,12,38,51,0,0,0,11,0,0,66,0,1,0,1,0,2,0,0,0,7,0	0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,165,0,0,8,0	0,0,0,0,0,0,0,0,32,14,0,0,0,107,0,62,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	226	276	1	1.0	1.0,NA,NA,0.786,1.0,1.0,NA,NA,NA,1.0,NA,NA,1.0,NA,0.169,NA,1.0,NA,0.234,0.0,NA,NA,0.517,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.299
2773	"ENSG00000140988.15_2"	"RPS2"	chr16	-	2012497	2012657	2012736	2012910	2012061	2012271	2013149	2013257	2773	3,8,0,0,42,0,0,46,15,0,0,0,0,1,0,1,28,110,0,17,30,0,3,35	149,208,28,91,267,134,388,313,54,136,0,0,74,411,136,112,253,93,66,347,74,2,79,122	44,1,15,22,11,0,0,0,20,40,4,2,9,56,0,32,11,0,1,0	260,303,0,130,0,7,4,185,64,261,151,0,204,112,9,79,8,739,46,0	300	300	1	1.0	0.02,0.037,0.0,0.0,0.136,0.0,0.0,0.128,0.217,0.0,NA,NA,0.0,0.002,0.0,0.009,0.1,0.542,0.0,0.047,0.288,0.0,0.037,0.223	0.145,0.003,1.0,0.145,1.0,0.0,0.0,0.0,0.238,0.133,0.026,1.0,0.042,0.333,0.0,0.288,0.579,0.0,0.021,NA	-0.18
2785	"ENSG00000229425.2_1"	"AJ006998.2"	chr21	-	16766289	16766362	16767318	16767448	16762896	16762937	16767781	16767816	2785	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,125,0,0,0,2,6,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,1,0	3,0,0,0,0,236,115,0,0,0,0,0,0,0,0,0,0,0,0,0	279	222	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA	0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA	0.5
2786	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93217175	93217394	93294481	93294673	93159853	93159973	93300162	93300228	2786	120,10,0,0,0,12,0,0,3,0,117,2,81,0,24,0,0,0,10,71,0,0,6,0	0,104,15,2,13,0,0,0,0,6,0,0,0,0,4,0,14,0,8,5,11,57,0,0	27,0,75,0,0,0,0,0,14,30,13,0,0,66,0,49,0,0,0,0	0,23,0,2,4,0,0,4,0,0,0,0,16,0,0,0,189,0,8,0	300	300	1	1.0	1.0,0.088,0.0,0.0,0.0,1.0,NA,NA,1.0,0.0,1.0,1.0,1.0,NA,0.857,NA,0.0,NA,0.556,0.934,0.0,0.0,1.0,NA	1.0,0.0,1.0,0.0,0.0,NA,NA,0.0,1.0,1.0,1.0,NA,0.0,1.0,NA,1.0,0.0,NA,0.0,NA	0.024
2787	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93294481	93294673	93300162	93300228	93217175	93217394	93386435	93386536	2787	0,0,7,0,4,0,0,60,0,0,0,0,0,0,4,0,0,0,8,0,0,57,0,0	114,0,2,30,14,0,0,89,13,0,0,2,79,0,121,40,0,0,64,0,0,0,9,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	68,88,0,5,0,9,6,0,21,30,3,0,12,0,0,0,9,0,10,0	215	300	1	1.0	0.0,NA,0.83,0.0,0.285,NA,NA,0.485,0.0,NA,NA,0.0,0.0,NA,0.044,0.0,NA,NA,0.149,NA,NA,1.0,0.0,NA	0.0,0.0,NA,0.358,NA,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,NA,NA,NA,0.0,NA,0.0,NA	0.182
2788	"ENSG00000113391.17_2"	"FAM172A"	chr5	-	93300162	93300228	93386435	93386536	93294481	93294673	93388830	93388932	2788	61,0,3,5,0,34,0,0,63,0,8,10,24,0,0,0,0,0,0,0,61,0,0,0	0,10,0,0,0,12,0,0,0,0,117,0,0,0,0,0,0,0,0,71,0,0,0,0	70,0,0,4,4,0,0,0,0,34,98,0,0,0,0,0,0,0,0,0	0,0,36,0,0,0,0,0,16,46,13,0,0,0,0,0,0,0,0,0	250	215	1	1.0	1.0,0.0,1.0,1.0,NA,0.709,NA,NA,1.0,NA,0.056,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,NA	1.0,NA,0.0,1.0,1.0,NA,NA,NA,0.0,0.389,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.098
2789	"ENSG00000144895.11_2"	"EIF2A"	chr3	+	150276174	150276249	150280328	150280447	150270142	150270212	150281301	150281401	2789	0,2,0,4,0,0,0,0,8,0,0,0,0,47,0,0,0,0,0,0,0,0,0,21	0,0,0,48,0,0,0,34,75,0,0,0,0,1,0,0,0,0,0,7,2,0,5,0	0,16,1,0,8,1,0,0,0,22,0,1788,0,0,0,0,1,0,0,0	74,1,62,124,0,1,0,0,16,0,0,0,0,0,0,0,6,0,0,0	224	268	1	1.0	NA,1.0,NA,0.091,NA,NA,NA,0.0,0.113,NA,NA,NA,NA,0.983,NA,NA,NA,NA,NA,0.0,0.0,NA,0.0,1.0	0.0,0.95,0.019,0.0,1.0,0.545,NA,NA,0.0,1.0,NA,1.0,NA,NA,NA,NA,0.166,NA,NA,NA	-0.114
2792	"ENSG00000184182.18_2"	"UBE2F"	chr2	+	238903385	238903451	238925207	238925275	238896604	238896634	238933982	238934053	2792	24,0,0,6,14,0,0,41,19,0,0,0,17,49,0,0,0,0,0,45,72,0,13,0	0,0,0,2,5,0,0,0,0,0,0,0,0,0,111,0,0,0,59,0,0,0,2,0	48,0,2,0,0,0,0,0,0,0,956,0,0,0,0,0,3,0,67,0	0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0	215	217	1	1.0	1.0,NA,NA,0.752,0.739,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0,0.0,NA,NA,NA,0.0,1.0,1.0,NA,0.868,NA	1.0,NA,1.0,NA,NA,NA,NA,NA,0.0,NA,1.0,NA,0.0,NA,NA,NA,1.0,NA,1.0,NA	0.066
2793	"ENSG00000184182.18_2"	"UBE2F"	chr2	+	238925207	238925275	238933982	238934053	238903385	238903451	238939196	238939254	2793	0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	24,0,0,0,0,0,0,0,19,0,0,0,17,44,0,0,0,0,0,0,0,10,7,0	0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0	33,0,2,1,0,0,0,0,0,0,956,0,0,71,0,40,3,0,0,0	217	220	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,0.051,NA,NA,NA,0.0,0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,0.0,NA	0.0,NA,0.929,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,1.0,0.0,NA,0.0,0.703,NA,NA,NA	-0.179
2794	"ENSG00000184182.18_2"	"UBE2F"	chr2	+	238933982	238934053	238939196	238939254	238925207	238925275	238940862	238940895	2794	0,0,0,0,0,0,0,0,1,0,45,0,3,1,0,0,0,0,0,0,0,29,1,1	8,0,0,20,11,0,0,0,0,0,0,0,2,0,0,0,102,0,0,0,0,0,0,0	0,0,0,0,7,0,0,1,7,0,32,0,0,5,0,2,7,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,30,0,0,0,0	220	207	1	1.0	0.0,NA,NA,0.0,0.0,NA,NA,NA,1.0,NA,1.0,NA,0.585,1.0,NA,NA,0.0,NA,NA,NA,NA,1.0,1.0,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,NA,1.0,NA,NA,0.066,NA,0.059,1.0,NA,1.0,NA	-0.167
2795	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42797576	42797644	42806246	42806340	42722302	42722394	42836597	42836724	2795	0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0	84,0,0,0,8,61,0,40,32,5,0,7,50,27,0,0,141,0,0,0,0,47,24,15	0,0,0,4,10,80,58,0,0,0,0,0,0,46,0,25,46,0,0,0	0,6,32,7,9,0,0,25,29,22,50,0,0,0,0,0,0,15,0,0	217	243	1	1.0	0.0,NA,NA,NA,0.0,0.0,NA,0.0,0.0,0.0,NA,0.0,0.0,0.199,NA,NA,0.0,NA,NA,NA,NA,0.0,0.189,0.0	NA,0.0,0.0,0.39,0.554,1.0,1.0,0.0,0.0,0.0,0.0,NA,NA,1.0,NA,1.0,1.0,0.0,NA,NA	-0.395
2796	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42806246	42806340	42836597	42836724	42797576	42797644	42867312	42867376	2796	0,12,0,18,34,165,0,27,2,3,0,0,0,0,135,13,25,0,63,0,0,0,20,96	0,0,0,12,7,58,0,202,5,0,0,0,0,0,40,0,0,0,13,0,13,0,6,0	38,0,0,52,0,79,36,15,51,0,0,0,0,30,0,25,8,0,0,0	9,57,0,0,0,0,0,0,0,9,0,0,53,0,0,0,127,0,0,0	243	276	1	1.0	NA,1.0,NA,0.63,0.847,0.764,NA,0.132,0.312,1.0,NA,NA,NA,NA,0.793,1.0,1.0,NA,0.846,NA,0.0,NA,0.791,1.0	0.827,0.0,NA,1.0,NA,1.0,1.0,1.0,1.0,0.0,NA,NA,0.0,1.0,NA,1.0,0.067,NA,NA,NA	0.065
2797	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42836597	42836724	42867312	42867376	42806246	42806340	42871266	42871384	2797	107,2,0,0,30,77,0,76,0,7,4,7,66,27,0,45,141,0,0,0,32,47,18,117	64,0,56,0,1,0,0,82,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0	0,6,46,7,9,0,0,25,29,57,93,0,52,20,0,18,1,15,10,0	15,0,13,0,0,0,0,0,0,44,0,0,11,0,0,0,0,0,19,0	276	213	1	1.0	0.563,1.0,0.0,NA,0.959,1.0,NA,0.417,NA,1.0,1.0,1.0,0.654,1.0,NA,1.0,1.0,NA,NA,NA,1.0,1.0,1.0,1.0	0.0,1.0,0.732,1.0,1.0,NA,NA,1.0,1.0,0.5,1.0,NA,0.785,1.0,NA,1.0,1.0,1.0,0.289,NA	0.038
2798	"ENSG00000057935.13_1"	"MTA3"	chr2	+	42924915	42924974	42931336	42931458	42922904	42922979	42935042	42935194	2798	0,99,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,43	0,70,121,0,0,16,0,2,53,21,18,0,0,49,60,0,0,0,26,159,0,0,0,31	0,0,38,0,0,0,1,0,0,0,8,0,39,71,0,50,0,0,0,0	73,0,0,7,0,0,0,0,23,10,64,0,0,0,0,0,0,0,0,0	208	271	1	1.0	NA,0.648,0.0,NA,1.0,0.0,NA,0.0,0.069,0.0,0.0,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0,NA,1.0,NA,0.644	0.0,NA,1.0,0.0,NA,NA,1.0,NA,0.0,0.0,0.14,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	-0.274
2804	"ENSG00000167632.14_2"	"TRAPPC9"	chr8	-	141436713	141436740	141445210	141445339	141415675	141415797	141449150	141449296	2804	73,0,0,7,20,0,0,70,0,0,0,0,50,11,0,0,73,66,0,157,0,0,22,0	0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	63,0,1,95,1,0,0,0,3,0,25,0,0,11,0,5,0,45,0,0	10,8,0,0,0,0,0,62,0,0,23,0,0,0,0,0,0,0,0,0	278	176	1	1.0	1.0,NA,NA,0.388,1.0,NA,NA,1.0,0.0,NA,NA,NA,1.0,1.0,NA,NA,1.0,0.977,NA,1.0,NA,NA,1.0,NA	0.8,0.0,1.0,1.0,1.0,NA,NA,0.0,1.0,NA,0.408,NA,NA,1.0,NA,1.0,NA,1.0,NA,NA	0.105
2809	"ENSG00000117335.19_2"	"CD46"	chr1	+	207941123	207941168	207943665	207943707	207940357	207940540	207956636	207956675	2809	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	47,0,0,20,0,0,0,65,0,6,0,0,25,81,0,24,0,0,0,0,0,89,0,2	0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0	67,0,0,54,0,0,0,0,1,36,82,0,0,0,0,0,0,0,14,0	194	191	1	1.0	0.0,NA,NA,0.0,NA,NA,NA,0.0,NA,0.0,NA,NA,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,0.0,1.0,0.0	0.0,NA,NA,0.0,NA,NA,NA,NA,0.94,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,NA	-0.057
2810	"ENSG00000163848.19_2"	"ZNF148"	chr3	-	125033780	125033897	125042152	125042288	125032151	125032500	125050001	125050082	2810	16,0,4,38,8,0,0,23,13,20,32,0,20,111,68,0,4,0,26,273,0,0,14,0	0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,26,0,25,0,0,0,0,15,41,0,1,22,0,14,0,0,0,0	0,0,9,0,0,103,48,0,0,0,2,0,0,0,0,0,0,0,0,0	285	266	1	1.0	1.0,NA,0.789,0.607,1.0,NA,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,NA,NA,1.0,NA	NA,1.0,0.729,NA,1.0,0.0,0.0,NA,NA,1.0,0.95,NA,1.0,1.0,NA,1.0,NA,NA,NA,NA	0.192
2811	"ENSG00000163848.19_2"	"ZNF148"	chr3	-	125033780	125033897	125042231	125042288	125032151	125032500	125050001	125050082	2811	0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0	0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,20,0,15,1,0,0,3,0,4,0,0,0,0	0,0,9,0,0,103,48,0,0,0,2,0,0,0,0,0,0,0,0,0	206	266	1	1.0	NA,NA,0.0,0.0,1.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,0.0,NA,NA,0.0,0.0,1.0,NA,1.0,0.392,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	0.051
2812	"ENSG00000175267.14_1"	"VWA3A"	chr16	+	22108179	22108266	22108892	22109016	22103861	22103972	22111514	22111814	2812	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,127,0,0,14,0	0,0,0,19,0,0,0,0,0,9,7,0,0,59,0,45,0,0,0,0	0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	236	273	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	NA,0.0,NA,1.0,0.0,NA,NA,NA,NA,1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA,NA,NA	-0.514
2813	"ENSG00000100883.11_2"	"SRP54"	chr14	+	35468763	35468855	35470141	35470226	35465882	35465993	35476488	35476593	2813	0,0,0,0,6,0,0,42,0,0,0,0,0,6,33,53,0,0,22,48,0,1,7,0	0,0,0,0,31,0,0,0,0,0,0,0,0,5,81,17,0,0,45,0,0,0,13,39	7,0,1,17,0,0,0,0,0,0,120,0,32,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,67,0,22,0,0,0,0,0,0,0	241	234	1	1.0	NA,NA,NA,NA,0.158,NA,NA,1.0,NA,NA,NA,NA,NA,0.538,0.283,0.752,NA,NA,0.322,1.0,NA,1.0,0.343,0.0	1.0,NA,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.635,NA,0.585,NA,NA,NA,NA,NA,NA,NA	-0.164
2814	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67291191	67291284	67309395	67309434	67243181	67243239	67346656	67346751	2814	0,0,71,41,0,53,0,6,50,50,0,87,0,2,52,58,137,0,29,133,0,190,6,20	0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18,58,70,21,77,0,0,1,34,0,60,0,85,9,0,10,970,0,15,0	0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0	242	188	1	1.0	NA,NA,1.0,0.541,NA,1.0,NA,1.0,1.0,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,0.446,NA,1.0,1.0,NA,1.0,1.0,NA,1.0,NA	0.014
2815	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67346656	67346751	67382719	67382786	67291191	67291284	67389382	67389475	2815	0,0,31,16,0,53,0,5,15,14,0,44,0,35,52,58,0,0,29,31,0,190,0,20	22,37,1,13,0,4,0,0,11,0,26,1,10,109,0,0,0,0,0,0,0,0,6,0	0,29,52,21,22,0,0,0,4,0,97,0,4,0,0,0,521,0,1,0	71,2,2,51,0,49,15,35,0,172,0,0,0,14,0,16,34,0,0,0	244	216	1	1.0	0.0,0.0,0.965,0.521,NA,0.921,NA,1.0,0.547,1.0,0.0,0.975,0.0,0.221,1.0,1.0,NA,NA,1.0,1.0,NA,1.0,0.0,1.0	0.0,0.928,0.958,0.267,1.0,0.0,0.0,0.0,1.0,0.0,1.0,NA,1.0,0.0,NA,0.0,0.931,NA,1.0,NA	0.134
2816	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67389382	67389655	67431907	67432042	67243181	67243239	67490349	67490392	2816	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,17,0,0,0,2,19,42,0,0,0,0,27,6,31,0,22,0,71,0,2,5	0,0,0,0,0,0,0,0,0,0,6,0,0,22,0,12,0,0,0,0	24,60,0,66,0,0,0,0,44,12,26,0,2,24,0,24,3,0,0,0	300	284	1	1.0	NA,NA,NA,0.0,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,0.0	0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.179,NA,0.0,0.465,NA,0.321,0.0,NA,NA,NA	-0.097
2817	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67431907	67432042	67490349	67490392	67389382	67389655	67525365	67525443	2817	281,4,0,43,61,71,0,60,23,72,33,66,173,94,131,0,21,372,63,0,0,0,31,39	0,0,0,5,28,0,0,0,0,3,0,72,0,41,78,0,0,0,34,4,6,79,3,112	47,66,225,46,38,55,27,8,0,222,86,0,165,3,0,3,63,0,8,0	63,0,0,0,0,0,0,0,0,39,24,0,0,0,0,0,0,0,18,0	284	192	1	1.0	1.0,1.0,NA,0.853,0.596,1.0,NA,1.0,1.0,0.942,1.0,0.383,1.0,0.608,0.532,NA,1.0,1.0,0.556,0.0,0.0,0.0,0.875,0.191	0.335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,0.794,0.708,NA,1.0,1.0,NA,1.0,1.0,NA,0.231,NA	-0.179
2818	"ENSG00000171723.15_2"	"GPHN"	chr14	+	67490349	67490392	67525365	67525503	67431907	67432042	67555699	67555792	2818	0,0,0,2,7,0,0,0,1,29,0,0,0,0,1,0,0,0,0,0,72,0,2,1	1,0,0,0,17,0,0,0,16,24,0,73,0,0,2,123,210,0,0,0,0,144,2,0	17,0,0,0,0,0,0,0,0,4,33,0,78,24,0,24,1,0,0,0	58,79,1,35,0,0,0,0,79,99,14,0,62,0,0,0,0,0,0,0	192	287	1	1.0	0.0,NA,NA,1.0,0.381,NA,NA,NA,0.085,0.644,NA,0.0,NA,NA,0.428,0.0,0.0,NA,NA,NA,1.0,0.0,0.599,1.0	0.305,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.057,0.779,NA,0.653,1.0,NA,1.0,1.0,NA,NA,NA	-0.041
2820	"ENSG00000122882.10_2"	"ECD"	chr10	-	74912050	74912179	74914013	74914206	74908033	74908162	74916032	74916211	2820	0,105,30,9,0,0,0,6,0,0,0,124,0,0,37,0,0,16,17,0,0,143,12,1	0,0,0,0,50,0,0,0,0,0,18,0,0,24,0,0,0,20,0,41,0,5,14,0	24,14,0,0,2,20,15,0,0,1,16,0,0,0,0,0,29,0,26,0	89,45,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0	300	278	1	1.0	NA,1.0,1.0,1.0,0.0,NA,NA,1.0,NA,NA,0.0,1.0,NA,0.0,1.0,NA,NA,0.426,1.0,0.0,NA,0.964,0.443,1.0	0.2,0.224,NA,0.0,1.0,1.0,1.0,NA,NA,1.0,1.0,NA,0.0,NA,NA,NA,1.0,NA,1.0,NA	-0.019
2824	"ENSG00000181215.13_2"	"C4orf50"	chr4	-	5977625	5977682	5981900	5982065	5975385	5975568	5990073	5991374	2824	0,0,2,0,0,32,0,206,0,0,0,10,0,14,1,0,0,0,1,191,0,26,5,6	0,0,56,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0	3,45,0,0,0,0,0,36,8,0,0,0,0,1,0,0,0,0,0,0	0,4,0,0,0,0,0,0,0,39,0,0,21,0,0,0,68,0,0,0	300	206	1	1.0	NA,NA,0.024,NA,NA,1.0,NA,1.0,0.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,1.0,NA,0.293,0.534,1.0	1.0,0.885,NA,NA,NA,NA,NA,1.0,1.0,0.0,NA,NA,0.0,1.0,NA,NA,0.0,NA,NA,NA	0.127
2825	"ENSG00000176393.10_2"	"RNPEP"	chr1	+	201958510	201958659	201965274	201965391	201958031	201958172	201966446	201966682	2825	0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0	0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	266	1	1.0	NA,0.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA	-0.433
2827	"ENSG00000176393.10_2"	"RNPEP"	chr1	+	201965274	201965391	201966446	201966682	201958510	201958659	201969029	201969143	2827	0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,82,0,0,0	0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,50,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0	266	300	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,1.0,NA,NA,0.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.4
2828	"ENSG00000176393.10_2"	"RNPEP"	chr1	+	201966446	201966682	201969029	201969143	201965274	201965391	201970503	201970616	2828	0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,42,0,0,0,0,0,0,23,20,0,0,0,0,0,0,0,0,0	300	263	1	1.0	NA,1.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.333
2829	"ENSG00000100077.14_2"	"GRK3"	chr22	+	26000343	26000420	26040558	26040632	25960815	25961120	26057542	26057644	2829	0,23,0,2,2,50,0,4,1,6,0,0,0,2,14,110,59,0,10,0,51,0,1,4	46,16,14,0,0,92,8,0,41,3,0,0,39,13,16,0,0,0,8,0,77,0,6,0	47,49,0,29,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0	12,19,0,22,0,58,21,0,4,108,31,0,0,0,0,0,23,0,0,0	226	223	1	1.0	0.0,0.587,0.0,1.0,1.0,0.349,0.0,1.0,0.024,0.664,NA,NA,0.0,0.132,0.463,1.0,1.0,NA,0.552,NA,0.395,NA,0.141,1.0	0.794,0.718,NA,0.565,NA,0.0,0.0,1.0,0.0,0.027,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA	0.179
2831	"ENSG00000139116.18_2"	"KIF21A"	chr12	-	39709733	39709772	39711874	39712003	39705218	39705355	39713707	39713815	2831	252,32,10,38,70,14,0,177,53,34,12,0,138,121,30,5,53,0,10,26,57,111,25,15	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	71,16,31,50,0,1,0,41,14,26,52,0,32,1,0,0,358,0,53,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0	278	188	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.954,1.0,NA,1.0,NA,1.0,1.0,1.0,1.0,NA,1.0,1.0,0.0,NA,1.0,NA,1.0,NA	0.075
